451102,"4.5 M4","lars.vogel","RESOLVED","FIXED","Update org.eclipse.ui.startup schema description","normal",
456897,"4.5 M6","lars.vogel","RESOLVED","FIXED","[Workbench] Improve IExtensionRegistry handling","minor",
456898,"4.5 M6","lars.vogel","RESOLVED","WONTFIX","[Workbench] Improve EarlyStartup extensions handling","normal",
457798,"4.5 M5","lars.vogel","RESOLVED","FIXED","[IDE] ""Show In -> System Explorer"" should not run in UI thread","normal",
458220,"4.5 M6","lars.vogel","RESOLVED","FIXED","[Help] Update help context for perspective handling","normal",
458226,"4.5 M6","lars.vogel","RESOLVED","FIXED","Use StatusReporter in org.eclipse.ui.ide","normal",
458421,"4.5 M6","lars.vogel","RESOLVED","FIXED","Remove workaround ""newtablook"" tag for Bug 303982","normal",
458436,"4.5 M6","lars.vogel","RESOLVED","WORKSFORME","[Renderer] Avoid NPE in SWTPartRenderer if Icon URI is not valid","normal",
458829,"4.5 M6","lars.vogel","RESOLVED","FIXED","Move EHelpService to org.eclipse.e4.ui.services.help","normal",
460652,"4.5 M6","lars.vogel","RESOLVED","FIXED","Fix trailing whitespaces in org.eclipse.ui.ide","normal",
460715,"4.5 M6","lars.vogel","RESOLVED","FIXED","Comparator error in I20150224-0800 implies org.eclipse.ui.tests.navigator needs to be ""touched""","normal",
460987,"4.5 M6","lars.vogel","RESOLVED","FIXED","Remove testSuite parameter as Tycho 0.23 plans to remove its support (and new variable names in the pom)","trivial",
41431,"4.5 M6","loskutov","RESOLVED","FIXED","[EditorMgmt] Affected editors should be closed before executing project close or delete","normal",
180308,"4.5 M6","loskutov","RESOLVED","FIXED","[UX] Remove Print toolbar tool by default","normal",
205678,"4.5 M6","loskutov","RESOLVED","FIXED","[Clipboard] Using x11vnc with clipboard transfer causes eclipse to OOM","normal",
337588,"4.5 M6","loskutov","RESOLVED","FIXED","[EditorMgmt] Editor should have ""Close Tabs To The Right""","enhancement",
383569,"4.5 M6","loskutov","RESOLVED","FIXED","[Contributions] [Perspectives] ""Reset Perspective"" does not reset toolbar and menu contributions","normal",
411639,"4.5 M6","loskutov","RESOLVED","FIXED","Nullpointer in CustomizePerspectiveDialog when using a perspective that no longer exists","normal",
413329,"4.5 M6","loskutov","RESOLVED","FIXED","NPE in CustomizePerspectiveDialog in createMenuEntries","normal",
424638,"4.5 M6","loskutov","RESOLVED","FIXED","[Perspectives] AssertionFailedException in CustomizePerspectiveDialog","normal",
456510,"4.5 M6","loskutov","RESOLVED","FIXED","[Tests] Can't disable tests in CBI build","normal",
458728,"4.5 M6","loskutov","RESOLVED","FIXED","[ActivityMgmt] Enabling capability doesn't show toolbar buttons until restart","normal",
459964,"4.5 M6","loskutov","RESOLVED","FIXED","[performance] WorkbenchPage.findEditor is slow on not initialized editors","normal",
460503,"4.5 M6","loskutov","RESOLVED","FIXED","[Perspectives] Sometimes a button (""Save"") is not hideable from the toolbar","normal",
460528,"4.5 M6","loskutov","RESOLVED","FIXED","View tabs have never ""Close Tabs To The Left"" menu","minor",
200444,"4.5 M6","markus_keller","RESOLVED","FIXED","[IDE] Remove ""Copy of"" when copying a file","trivial",
327208,"4.5 M4","markus_keller","RESOLVED","FIXED","[Import/Export] Windows Explorer can't read zip when 'create only selected directories' selected","normal",
437485,"4.5 M6","markus_keller","RESOLVED","FIXED","[BiDi] Text alignment should follow the text direction for Text widget","normal",
443650,"4.5 M3","markus_keller","RESOLVED","FIXED","Comparator error in I20140909-1315: SWTCocoaEnhancerDelegate","normal",
444826,"4.5 M3","markus_keller","RESOLVED","FIXED","[JFace] ListEditor should select next item after Remove","enhancement",
457025,"4.5 M5","markus_keller","RESOLVED","FIXED","[BiDi] Extend applyBidiProcessing API to support visual input field","normal",
442459,"4.5 M6","mistria","RESOLVED","FIXED","[WorkingSets] Import as Project should use the same Working Set","enhancement",
459670,"4.5 M6","mistria","RESOLVED","FIXED","OpenFolderAsProjectAction should not use ProjectDescriptionReader","normal",
264072,"4.5 M4","noopur_gupta","RESOLVED","FIXED","[WorkbenchLauncher] Restart asks for the workspace to run","normal",
459641,"4.5 M6","noopur_gupta","RESOLVED","FIXED","[CPD] disabled/enabled state not reflected correctly on Action Set Availability page","normal",
458203,"4.5 M5","Platform-UI-Inbox","RESOLVED","WONTFIX","Update EventBroker usage in LazyStackRenderer","normal",
443092,"4.5 M5","platform-ui-triaged","RESOLVED","FIXED","[Contributions] NPE in DirectContributionItem.getExecutionContext(IEclipseContext context)","normal",
450212,"4.5 M4","platform-ui-triaged","RESOLVED","FIXED","[Tests] [Workbench] Migrate org.eclipse.e4.emf.xpath.test to JUnit 4","normal",
433450,"4.5 M3","simon.scholz","RESOLVED","FIXED","Use EModelService in ModeledPageLayout instead of the EMF factory","normal",
440366,"4.5 M4","simon.scholz","RESOLVED","FIXED","Make FilteredTree available for Eclipse 4 RCP application","enhancement",
443391,"4.5 M3","simon.scholz","RESOLVED","FIXED","[Tests] Migrate org.eclipse.ui.monitoring.tests to JUnit 4","normal",
444410,"4.5 M6","simon.scholz","RESOLVED","FIXED","Update EventBroker usage in WBWRenderer","normal",
444505,"4.5 M4","simon.scholz","RESOLVED","FIXED","Update org.eclipse.e4.emf.xpath to Java 1.6","normal",
444829,"4.5 M3","simon.scholz","RESOLVED","FIXED","Update org.eclipse.jface.tests.databinding.conformance  to Java 1.6","normal",
446616,"4.5 M6","simon.scholz","RESOLVED","FIXED","[JFace] Abstract SelectionDialog should be available in JFace","enhancement",
448060,"4.5 M3","simon.scholz","RESOLVED","FIXED","Remove internal SimpleListContentProvider","minor",
449022,"4.5 M4","simon.scholz","RESOLVED","FIXED","The getRealm() method of the SWTObservables class should be moved to a different class","normal",
449462,"4.5 M4","simon.scholz","RESOLVED","FIXED","The getRealm() method of the DisplayRealm class should be used","normal",
450097,"4.5 M4","simon.scholz","RESOLVED","FIXED","focusCellChanged method in CursorCellHighlighter causes a NPE","normal",
450187,"4.5 M4","simon.scholz","RESOLVED","WONTFIX","IPresentationEngine should contain constants for View and Editor tags","normal",
450207,"4.5 M4","simon.scholz","RESOLVED","FIXED","Use constants for commonly used tags","normal",
451214,"4.5 M4","simon.scholz","RESOLVED","FIXED","Unhelpful NPE in ShowInMenu","normal",
452350,"4.5 M4","simon.scholz","RESOLVED","WONTFIX","Itemsfilter should generally perform implicit prefix matching","normal",
460165,"4.5 M6","simon.scholz","RESOLVED","FIXED","Update org.eclipse.e4.ui.dialogs to Java 1.7","normal",
460380,"4.5 M6","simon.scholz","RESOLVED","FIXED","Change CheckboxTreeViewe#setCheckedChildren from private to protected","normal",
459983,"4.5 M6","stefanfranz.weiser","RESOLVED","FIXED","ResourceLeak in CSSResourcesHelpers (getCSSFontPropertiesKey)","critical",
448892,"4.5 M4","t.leouay","RESOLVED","FIXED","[Tests] Migrate org.eclipse.ui.tests.rcp to JUnit 4","normal",
450209,"4.5 M4","thibaultleouay","RESOLVED","FIXED","[Tests] [Workbench] Migrate org.eclipse.e4.core.commands.tests to JUnit 4","normal",
449025,"4.5 M4","tom.schindl","RESOLVED","FIXED","[Mac] [Viewers] Changing label provider of tree viewer giving exceptions in mac","major",
453857,"4.4.2","tom.schindl","RESOLVED","FIXED","[RenderingEngine] CTabFolder layouts content too often / too many of them","normal",
460414,"4.5 M6","tom.schindl","RESOLVED","FIXED","Activities are not applied when using perspectiveExtension with view relationship=""stack""","major",
460600,"4.5 M6","tom.schindl","RESOLVED","FIXED","PostSelection distribution does not work until view is activated at least once","major",
444840,"4.5 M6","tomasz.zarna","RESOLVED","FIXED","[IDE] IDE.getEditorId(IFileStore) is private","enhancement",
454633,"4.5 M6","tparker","RESOLVED","FIXED","Report the cumulative error status of job groups in the ProgressManager","major",
435421,"4.4.2","wojciech.sudol","RESOLVED","FIXED","Active Part is incorrect and does not have focus on a restart","major",
459761,"4.5 M6","akurtako","VERIFIED","FIXED","Remove redundant superinterface in JFace","normal",
438736,"4.4.1","bsd","VERIFIED","FIXED","[Model] [model assembler] Fragments are processed in the wrong order.","critical",
432480,"4.5 M5","christian.georgi","VERIFIED","FIXED","[Workbench] [Preferences] Preferences -> General -> Workspace should show workspace location and have option show Workspace location","enhancement",
441329,"4.5 M2","christian.georgi","VERIFIED","FIXED","Option to disable workspace version check if workspace is too new","enhancement",
439988,"4.4.2","daniel.rolka","VERIFIED","FIXED","[ActivityMgmt] Activities should allow default enablement to be controlled by product definition","major",
440093,"4.4.1","daniel.rolka","VERIFIED","FIXED","[Import/Export] Button label truncation on Import/Export Preferences dialogs","normal",
440095,"4.4.1","daniel.rolka","VERIFIED","FIXED","[Contributions] Tooltips for command","normal",
