378408,"---","platform-ui-triaged","NEW","---","[WorkbenchParts] Need to re-examine how we manage the various 'firePart...' events as well as how we respond to them","normal",
384351,"---","platform-ui-triaged","NEW","---","[Contributions] Compatibility problem: Menu- and toolbar are not empty in Eclipse 4.2 even if configured via WorkbenchWindowAdvisor","major",
395455,"---","platform-ui-triaged","NEW","---","[Contributions] [CPD] Disabled command groups are re-enabled upon restart","normal",
398475,"---","platform-ui-triaged","NEW","---","[CSS] CSS3 property 'font-size-adjust' is called 'font-adjust' in SWT CSS renderer","normal",
402519,"---","platform-ui-triaged","NEW","---","[Contributions] Core expressions are not evaluated in compatibility mode","normal",
404727,"---","lars.vogel","RESOLVED","WONTFIX","Make 3.x workbench images available for e4 apps","normal",
408592,"---","platform-ui-triaged","NEW","---","[WorkbenchParts] Plugin's view gets reloaded in spite of being a removed plugin","normal",
408740,"---","platform-ui-triaged","NEW","---","Define / Refine the way we want activation to work when we switch perspectives.","normal",
409678,"---","platform-ui-triaged","NEW","---","[Workbench] @ProcessRemovals called before compatibility mode adds menu items","normal",
413952,"---","platform-ui-triaged","NEW","---","[RCP] WorkbenchConfigurer.getSaveAndRestore() is not called anywhere","normal",
418589,"---","platform-ui-triaged","NEW","---","[EditorMgmt] closePart activates","normal",
359778,"---","platform-ui-triaged","NEW","---","[ActivityMgmt] [Compatibility] Commands Capabilities / Activities in Eclipse 4","normal",
153470,"---","platform-ui-triaged","ASSIGNED","---","[DND] API for managing and veto-ing the drag-n-drop of parts","enhancement",
366602,"---","platform-ui-triaged","REOPENED","---","[Compatibility] IServiceLocatorCreator doesn't work","normal",
427647,"---","platform-ui-triaged","NEW","---","[Commands] Issue with undefined-parameterized command in Kepler","normal",
401015,"---","platform-swt-inbox","NEW","---","[CSS] Add support for styling hyperlinks in Links","normal",
367116,"---","Platform-UI-Inbox","RESOLVED","INVALID","[cheat sheets] The tabindex of the ""Cheat Sheet Selection"" dialog is wrong","normal",
429793,"---","Platform-UI-Inbox","NEW","---","ConcurrentModificationException caused by EvaluationService requestEvaluation","normal",
431242,"---","Platform-UI-Inbox","NEW","---","[CSS] CSS Engine should support JavaFX-like derive() and ladder() functions","enhancement",
436840,"---","platform-ui-triaged","NEW","---","[Navigator] Navigator / Project Explorer's PasteAction throws ""Widget is disposed"" exceptions when created in detached shell","minor",
387579,"---","platform-ui-triaged","NEW","---","[EditorMgmt] [regression] No indication/decoration for pinned editor","normal",
421155,"---","platform-ui-triaged","NEW","---","[RenderingEngine] Main toolbar not redrawn when maximized Welcome closed 2nd time","normal",
404015,"---","platform-ui-triaged","REOPENED","---","[DND] Drag and drop of jobs trim item is broken","normal",
416761,"---","daniel_megert","NEW","---","Open File command should remember the last used folder across restarts","enhancement",
389478,"---","platform-ui-triaged","NEW","---","Need IDE.openEditors(...) that allows to inject state","enhancement",
222877,"---","platform-swt-inbox","NEW","---","[BiDi][GTK] Text entry field in Combo is not right aligned with SWT.RIGHT_TO_LEFT","normal","daniel.rolka"
242246,"---","platform-ui-triaged","NEW","---","[Commands] HandlerUtil.getActivePart() returns null when a dialog is opened.","normal",
275923,"4.5 M1","bsd","RESOLVED","FIXED","[Wizards] NPE in WizardDialog's updateButtons()","normal",
372508,"---","platform-ui-triaged","NEW","---","[Contributions] CoreExpressions for first level MMenus under MMenu bar are not evaluated","normal",
378861,"---","platform-ui-triaged","NEW","---","[Contributions] Context Menu not available for Dialogs","normal",
397704,"---","platform-ui-triaged","NEW","---","[Model] ElementContainerImpl.getChildren uses expensive computation","normal",
402593,"---","platform-ui-triaged","NEW","---","[Contributions] ControlContrubution does not notify registered listeners--Works in Indigo, not in Juno","normal",
410624,"---","platform-ui-triaged","NEW","---","[DND] Drag&Drop from Firefox onto Editor area fails","normal",
